,LONGITUDE,LATITUDE,SCIENTIFICNAME,SITEVISITID,STARTDATE,ENDDATE,SITEID,SITECODE,LOCALITYDETAILS,LOCATIONPRECISION,PROJECTID,PROJECTNAME,ORGANISATIONID,ORGANISATIONNAME,ORGANISATIONACRONYM,year
8057,152.02289,-27.5094,Phascolarctos cinereus,1881109.0,20190120000000,20190120000000.0,1666963.0,INCIDENTAL,"Withcott, QLD, 1.5km W of Wards Hill, Southeast Queensland",10.0,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA,2019
8058,152.24933,-27.49551,Phascolarctos cinereus,1881100.0,20190116000000,20190116000000.0,1666932.0,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10.0,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA,2019
8059,152.24936,-27.49551,Phascolarctos cinereus,1881101.0,20190116000000,20190116000000.0,1666933.0,INCIDENTAL,"Vinegar Hill, QLD, 10km W of Lake Clarendon, Southeast Queensland",10.0,14841,Lockyer Community Action Group records,3163,Lockyer Community Action Inc.,LCA,2019
47172,152.806299,-27.532589,Phascolarctos cinereus,1961731.0,20190827000000,20190827000000.0,1720368.0,INCIDENTAL,"19-21 Kalina Place, Karana Downs, QLD",60.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2019
47173,147.418656,-21.575724,Phascolarctos cinereus,1961734.0,20190830000000,20190830000000.0,1720371.0,INCIDENTAL,A side branch of the Suttor River south of Mt Coolon in Central Queensland,300.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2019
47174,145.5581222222,-17.9515,Phascolarctos cinereus,1961739.0,20191029000000,20191029000000.0,1720375.0,INCIDENTAL,5km north of Cameron Creek camp spot on Red Road in Koombooloomba Forest Reserve,10.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2019
47175,151.6093042,-28.0524878,Phascolarctos cinereus,1962900.0,20190916000000,20190916000000.0,1721479.0,INCIDENTAL,Leyburn State Forest,10.0,16719,QPWS South West Region Incidental Records,3461,Department of Environment and Science,DES,2019
47176,152.201465,-26.86878,Phascolarctos cinereus,1962903.0,20191004000000,20191004000000.0,1721480.0,INCIDENTAL,Benarkin State Forest,500.0,16719,QPWS South West Region Incidental Records,3461,Department of Environment and Science,DES,2019
47177,153.162241,-27.610981,Phascolarctos cinereus,1963291.0,20190926000000,20190926000000.0,1721539.0,INCIDENTAL,"Conservation Break, Ford Road",100.0,17039,Daisy Hill Conservation Park surveys 2019,3461,Department of Environment and Science,DES,2019
47178,145.411185,-18.320822,Phascolarctos cinereus,1969770.0,20190918000000,20190918000000.0,1727095.0,INCIDENTAL,"Princess Hills access Road, Girringun NP",50.0,16539,Ian Holloway Incidental Records,3461,Department of Environment and Science,DES,2019
47179,150.4838,-26.8142888888,Phascolarctos cinereus,1969923.0,20200410000000,,1727074.0,INCIDENTAL,"Brookfields at 267 Brogheda Rd, Crossroads 4413 near Chinchilla",50.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
47180,149.0328827414,-25.2190349348,Phascolarctos cinereus,1969879.0,20200331000000,,1727039.0,INCIDENTAL,Bells Creek in Expedition (Limited Depth) NP,500.0,16719,QPWS South West Region Incidental Records,3461,Department of Environment and Science,DES,2020
47181,152.91544,-27.38155,Phascolarctos cinereus,1980509.0,20200621000000,20200621000000.0,1733909.0,INCIDENTAL,Trail in Samford Conservation Park,20.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
47182,152.8244,-25.3435,Phascolarctos cinereus,1980511.0,20200716000000,20200716000000.0,1733911.0,INCIDENTAL,Boral Road Nikenbah Hervey Bay,50.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
47183,153.06665,-27.215553,Phascolarctos cinereus,1980507.0,20200709000000,20200709000000.0,1733907.0,INCIDENTAL,10 Oakmont Street Rothwell,50.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
47442,153.1437755338,-27.6173707886,Phascolarctos cinereus,1892988.0,20190318000000,20190318000000.0,1676803.0,INCIDENTAL,"4A La Senda Court, Springwood, Qld",99.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
48089,153.123673,-27.587116,Phascolarctos cinereus,1893247.0,20190410000000,20190410000000.0,1677152.0,INCIDENTAL,"Corner of Rochedale Road and Priestdale Road, Rochedale, Qld",191.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
48137,153.176063,-27.502761,Phascolarctos cinereus,1893248.0,20190421000000,20190421000000.0,1677153.0,INCIDENTAL,"1271-1237 New Cleveland Road, Gumdale, Qld",241.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
48183,152.906334,-25.368472,Phascolarctos cinereus,2006455.0,20200829000000,,1737618.0,INCIDENTAL,"Virtue Ave, Hervey Bay",300.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
48185,153.083,-27.7008,Phascolarctos cinereus,2031143.0,20201009000000,,1759414.0,INCIDENTAL,"158 Bumstead Rd, Crestmead",10.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
48189,145.3351111111,-18.1898888888,Phascolarctos cinereus,2047750.0,20200918000000,20200919000000.0,1771717.0,INCIDENTAL,"Glen Eagle Refuge, Kirrama, FNQ.",300.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2020
48192,153.2768904,-27.83763843,Phascolarctos cinereus,2030846.0,20201008000000,20201008000000.0,1759487.0,INCIDENTAL,306 Rosemount Dr Willow Vale Q 4209,200.0,9623,Brett Kerr - Incidental sightings,3461,Department of Environment and Science,DES,2020
48193,151.5358122125,-24.5797954731,Phascolarctos cinereus,2031116.0,20191127000000,20200130000000.0,1759393.0,INCIDENTAL,"Granite Creek track, Bulburin National Park",200.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2019
48194,152.33,-27.286,Phascolarctos cinereus,2031020.0,20191208000000,20191208000000.0,1759615.0,INCIDENTAL,Esk Nationmal Park,50.0,12115,Mark Cant Survey Data,3461,Department of Environment and Science,DES,2019
48195,151.652,-28.048,Phascolarctos cinereus,2031021.0,20200805000000,20200805000000.0,1759616.0,INCIDENTAL,Leyburn State Forest,200.0,12115,Mark Cant Survey Data,3461,Department of Environment and Science,DES,2020
48201,152.72996,-27.881042,Phascolarctos cinereus,1509474.0,20190205000000,20190205000000.0,1339149.0,INCIDENTAL,Road Reserve nearby Milbong Reserve on Ipswich - Boonah Road,50.0,103,WildNet Incidental Records,3461,Department of Environment and Science,DES,2019
48222,153.190182,-27.647003,Phascolarctos cinereus,1882130.0,20190222000000,20190222000000.0,1667971.0,INCIDENTAL,"14 Minilya Court, Shailer Park, QLD",57.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
48328,151.550121,-27.01456,Phascolarctos cinereus,1881792.0,20190304000000,20190304000000.0,1667610.0,INCIDENTAL,"Jindabyne, 146 Humphrys Road",50.0,16719,QPWS South West Region Incidental Records,3461,Department of Environment and Science,DES,2019
48489,153.161999,-27.636985,Phascolarctos cinereus,1882571.0,20190203000000,20190203000000.0,1668547.0,INCIDENTAL,"28 Lewina Street, Daisy Hill, QLD",1920.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
49070,153.072951,-27.542116,Phascolarctos cinereus,1882277.0,20190131000000,20190131000000.0,1667798.0,INCIDENTAL,"Mount Gravatt Lookout Drive, Mount Gravatt, QLD",38.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
49239,153.080024,-27.507024,Phascolarctos cinereus,1882543.0,20190128000000,20190128000000.0,1668223.0,INCIDENTAL,"Sankeys Mountain Summit, White's Hill Reserve, Camp Hill, QLD",1035.0,14999,Daisy Hill Koala Centre records,3461,Department of Environment and Science,DES,2019
51570,152.8555222222,-26.1407916666,Phascolarctos cinereus,1960698.0,20190616000000,,1719944.0,INCIDENTAL,Counter Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51571,152.7793805555,-26.0781861111,Phascolarctos cinereus,1960699.0,20190731000000,,1719945.0,INCIDENTAL,"Outside 1660 Tin Can Bay Rd, Goomboorian # 3588185",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51572,152.6325416666,-26.1939361111,Phascolarctos cinereus,1960700.0,20190904000000,,1719946.0,INCIDENTAL,"116 Stumnm Road, Southside",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51573,152.7384361111,-26.1190166666,Phascolarctos cinereus,1960701.0,20190822000000,,1719947.0,INCIDENTAL,"Tin Can Bay Rd, near intersection of Old Goomboorian Rd",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51574,152.6660388888,-26.45175,Phascolarctos cinereus,1960702.0,20190816000000,,1719948.0,INCIDENTAL,"166 Ballard Road, Imbil. Reported to Council",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51575,152.7852888888,-26.040325,Phascolarctos cinereus,1960645.0,20190903000000,,1719893.0,INCIDENTAL,Bill Roddeau Park Kia Ora,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51576,152.6827,-26.1660611111,Phascolarctos cinereus,1960703.0,20190502000000,,1719949.0,INCIDENTAL,"Sandy Creek Rd, Victory Hgts Recreational Trail",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51579,152.679525,-26.1697972222,Phascolarctos cinereus,1960706.0,20190626000000,,1719952.0,INCIDENTAL,"Victory Hgts, Recreational Trails",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51585,152.7853666666,-26.0401388888,Phascolarctos cinereus,1960558.0,20190903000000,,1719808.0,INCIDENTAL,Bill Roddeau Park Kia Ora,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51586,152.7853166666,-26.3708194444,Phascolarctos cinereus,1960559.0,20190908000000,,1719809.0,INCIDENTAL,2105 Mary Valley H'way,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51587,152.8092916666,-26.1072694444,Phascolarctos cinereus,1960560.0,20190617000000,,1719810.0,INCIDENTAL,Tagigan Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51588,152.7784138888,-26.0843388888,Phascolarctos cinereus,1960561.0,20190511000000,,1719811.0,INCIDENTAL,Property in off Tagigan Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51589,152.8090083333,-26.1075083333,Phascolarctos cinereus,1960562.0,20190319000000,,1719812.0,INCIDENTAL,Tagigan Rd Goomboorian,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51590,152.8124222222,-26.1041861111,Phascolarctos cinereus,1960563.0,20190308000000,,1719813.0,INCIDENTAL,Well back in back of property on Tagigan Rd.,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51591,152.8126,-26.1044055555,Phascolarctos cinereus,1960564.0,20190424000000,,1719814.0,INCIDENTAL,Situated well to back of property on Tagigan Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51592,152.7821972222,-26.072825,Phascolarctos cinereus,1960623.0,20190908000000,,1719815.0,INCIDENTAL,Sighted near Goomboorian Travel stop on Tin Can Bay Rd.,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51593,153.0269611111,-26.384225,Phascolarctos cinereus,1960624.0,20190301000000,,1719816.0,INCIDENTAL,Tewantin,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51594,153.0402527777,-26.3786694444,Phascolarctos cinereus,1960625.0,20190103000000,20190104000000.0,1719817.0,INCIDENTAL,Cambridge Park,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51595,153.0309305555,-26.3891166666,Phascolarctos cinereus,1960626.0,20190121000000,,1719818.0,INCIDENTAL,Tewantin State School,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51597,152.7279555555,-26.41455,Phascolarctos cinereus,1960628.0,20190908000000,,1719820.0,INCIDENTAL,111 Bergins Road Kandanga,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51599,152.7084583333,-26.3476361111,Phascolarctos cinereus,1960629.0,20190904000000,,1719821.0,INCIDENTAL,1830 MAry Valley H'way Amamoor,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51600,152.7089333333,-26.3478138888,Phascolarctos cinereus,1960630.0,20190904000000,,1719822.0,INCIDENTAL,1830 Mary Valley H'way Amamoor,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51601,152.7029583333,-26.3601055555,Phascolarctos cinereus,1960631.0,20190703000000,,1719823.0,INCIDENTAL,Kandanga Creek Goomong Road area,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51605,152.5710583333,-26.19975,Phascolarctos cinereus,1960636.0,20190819000000,,1719835.0,INCIDENTAL,116 Benian Rd.,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51606,152.8636,-26.1338166666,Phascolarctos cinereus,1960637.0,20190903000000,,1719836.0,INCIDENTAL,"173 Counter Road, Wolvi",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51607,152.8107444444,-26.0161722222,Phascolarctos cinereus,1960638.0,20190919000000,,1719837.0,INCIDENTAL,Toolara Forest Tin Can Bay Rd near Laminex turnoff,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51608,152.8556805555,-26.0903555555,Phascolarctos cinereus,1960639.0,20190709000000,,1719838.0,INCIDENTAL,In Pine plantation,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51609,152.7756833333,-26.0536972222,Phascolarctos cinereus,1960565.0,20190914000000,,1719839.0,INCIDENTAL,Henry Rd Kia Ora,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51610,152.6527416666,-26.2309305555,Phascolarctos cinereus,1960566.0,20190227000000,,1719840.0,INCIDENTAL,Lot 4 Pedersen Rd Southside,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51611,152.6533083333,-26.2312916666,Phascolarctos cinereus,1960567.0,20190305000000,,1719841.0,INCIDENTAL,Lot 4 Pedersen St Southside,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51612,152.6531194444,-26.2312944444,Phascolarctos cinereus,1960568.0,20190515000000,,1719842.0,INCIDENTAL,"Lot 4 Pedersen Rd, Southside",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51613,152.4391388888,-26.2071027777,Phascolarctos cinereus,1960572.0,20190908000000,,1719846.0,INCIDENTAL,27 Power Rd Widgee,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51614,152.6518777777,-26.2306527777,Phascolarctos cinereus,1960569.0,20190605000000,,1719843.0,INCIDENTAL,"Lot 4 Pedersen Rd, Southside",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51615,152.6675305555,-26.169125,Phascolarctos cinereus,1960570.0,20190923000000,,1719844.0,INCIDENTAL,119 Maryborough Rd Victory Heights,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51616,152.7344055555,-26.2631833333,Phascolarctos cinereus,1960571.0,20190922000000,,1719845.0,INCIDENTAL,Gericke Rd Woondum,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51618,152.4017277777,-26.2105166666,Phascolarctos cinereus,1960574.0,20190831000000,,1719848.0,INCIDENTAL,In off O'Brien Rd area Widgee,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51619,152.434175,-26.2195,Phascolarctos cinereus,1960575.0,20190918000000,,1719849.0,INCIDENTAL,Property off Power Rd.,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51620,152.7824222222,-26.0952777777,Phascolarctos cinereus,1960576.0,20190524000000,,1719850.0,INCIDENTAL,Wilsons Pocket Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51622,152.7769055555,-26.0535666666,Phascolarctos cinereus,1960583.0,20190929000000,,1719857.0,INCIDENTAL,Henry Rd Goomboorian,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51623,152.7899305555,-26.0707583333,Phascolarctos cinereus,1960584.0,20190927000000,,1719858.0,INCIDENTAL,Off Tinana Rd.,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51624,152.7916972222,-26.09955,Phascolarctos cinereus,1960578.0,20190811000000,,1719852.0,INCIDENTAL,Wilsons Pocket,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51626,152.7846055555,-26.0952666666,Phascolarctos cinereus,1960580.0,20190815000000,,1719854.0,INCIDENTAL,Nall Rd Wilsons Pocket,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51627,152.6680694444,-26.2276166666,Phascolarctos cinereus,1960581.0,20190902000000,,1719855.0,INCIDENTAL,In neighbouring residence into Jones Hill State School,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51628,152.6556444444,-26.2388666666,Phascolarctos cinereus,1960582.0,20190405000000,,1719856.0,INCIDENTAL,206 McIntosh Creek Rd,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51629,152.8092194444,-26.1075388888,Phascolarctos cinereus,1960604.0,20190630000000,,1719878.0,INCIDENTAL,"Tagigan Rd, Goomboorian",100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51630,152.8095083333,-26.1072,Phascolarctos cinereus,1960605.0,20190923000000,,1719879.0,INCIDENTAL,Tagigan Rd Goomboorian,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
51634,152.8117305555,-26.1049472222,Phascolarctos cinereus,1960609.0,20190101000000,,1719883.0,INCIDENTAL,Tagigan Rd Goomboorian,100.0,16599,Koala Action Gympie Region records,3741,Koala Action Gympie Region,KAGR,2019
